image,mask,case,slice
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s179.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s179.png,adc,179
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s180.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s180.png,adc,180
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s181.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s181.png,adc,181
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s182.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s182.png,adc,182
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s183.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s183.png,adc,183
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s184.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s184.png,adc,184
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s185.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s185.png,adc,185
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s186.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s186.png,adc,186
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s187.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s187.png,adc,187
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s188.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s188.png,adc,188
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s189.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s189.png,adc,189
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s190.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s190.png,adc,190
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s191.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s191.png,adc,191
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s192.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s192.png,adc,192
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s193.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s193.png,adc,193
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s194.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s194.png,adc,194
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s195.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s195.png,adc,195
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s196.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s196.png,adc,196
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s197.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s197.png,adc,197
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s198.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s198.png,adc,198
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s199.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s199.png,adc,199
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s200.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s200.png,adc,200
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s201.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s201.png,adc,201
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s202.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s202.png,adc,202
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s203.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s203.png,adc,203
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s204.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s204.png,adc,204
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s205.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s205.png,adc,205
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s206.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s206.png,adc,206
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s207.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s207.png,adc,207
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s208.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s208.png,adc,208
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s209.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s209.png,adc,209
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s210.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s210.png,adc,210
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s211.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s211.png,adc,211
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s212.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s212.png,adc,212
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s213.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s213.png,adc,213
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s214.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s214.png,adc,214
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s215.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s215.png,adc,215
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s216.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s216.png,adc,216
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s217.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s217.png,adc,217
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s218.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s218.png,adc,218
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s219.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s219.png,adc,219
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s220.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s220.png,adc,220
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s221.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s221.png,adc,221
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s222.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s222.png,adc,222
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s223.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s223.png,adc,223
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s224.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s224.png,adc,224
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s225.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s225.png,adc,225
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s226.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s226.png,adc,226
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s227.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s227.png,adc,227
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s228.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s228.png,adc,228
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s229.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s229.png,adc,229
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s230.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s230.png,adc,230
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s231.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s231.png,adc,231
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s232.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s232.png,adc,232
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s233.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s233.png,adc,233
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s234.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s234.png,adc,234
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s235.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s235.png,adc,235
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s236.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s236.png,adc,236
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s237.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s237.png,adc,237
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s238.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s238.png,adc,238
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s239.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s239.png,adc,239
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s240.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s240.png,adc,240
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s241.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s241.png,adc,241
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s242.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s242.png,adc,242
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s243.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s243.png,adc,243
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s244.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s244.png,adc,244
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s245.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s245.png,adc,245
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s246.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s246.png,adc,246
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s247.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s247.png,adc,247
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s248.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s248.png,adc,248
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s249.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s249.png,adc,249
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s250.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s250.png,adc,250
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s251.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s251.png,adc,251
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s252.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s252.png,adc,252
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s253.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s253.png,adc,253
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s254.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s254.png,adc,254
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s255.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s255.png,adc,255
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s256.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s256.png,adc,256
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s257.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s257.png,adc,257
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s258.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s258.png,adc,258
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s259.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s259.png,adc,259
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s260.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s260.png,adc,260
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s261.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s261.png,adc,261
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s262.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s262.png,adc,262
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s263.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s263.png,adc,263
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s264.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s264.png,adc,264
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s265.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s265.png,adc,265
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s266.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s266.png,adc,266
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s267.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s267.png,adc,267
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s268.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s268.png,adc,268
/scratch/pg2825/mri/experiments/preprocessed_debug/images/adc_s269.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/adc_s269.png,adc,269
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s000.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s000.png,t2,0
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s001.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s001.png,t2,1
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s002.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s002.png,t2,2
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s003.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s003.png,t2,3
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s004.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s004.png,t2,4
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s005.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s005.png,t2,5
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s006.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s006.png,t2,6
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s007.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s007.png,t2,7
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s008.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s008.png,t2,8
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s009.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s009.png,t2,9
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s010.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s010.png,t2,10
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s011.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s011.png,t2,11
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s012.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s012.png,t2,12
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s013.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s013.png,t2,13
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s014.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s014.png,t2,14
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s015.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s015.png,t2,15
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s016.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s016.png,t2,16
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s017.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s017.png,t2,17
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s018.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s018.png,t2,18
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s019.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s019.png,t2,19
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s020.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s020.png,t2,20
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s021.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s021.png,t2,21
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s022.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s022.png,t2,22
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s023.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s023.png,t2,23
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s024.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s024.png,t2,24
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s025.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s025.png,t2,25
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s026.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s026.png,t2,26
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s027.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s027.png,t2,27
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s028.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s028.png,t2,28
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s029.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s029.png,t2,29
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s030.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s030.png,t2,30
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s031.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s031.png,t2,31
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s032.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s032.png,t2,32
/scratch/pg2825/mri/experiments/preprocessed_debug/images/t2_s033.png,/scratch/pg2825/mri/experiments/preprocessed_debug/masks/t2_s033.png,t2,33
